delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delayed_flag,expected_time_hours,actual_time_hours
2927.0,shadowfax,groceries,ev van,same day,west,rainy,15.3,16.84,no,delivered,4.0,227.02,0.06348842992055537,0,0.5464285714285715,0.6099170013491269
2928.0,ekart,furniture,ev van,standard,central,rainy,145.3,30.31,no,delivered,5.0,817.43,0.9984853835225866,1,5.189285714285715,6.187771097808302
2929.0,blue dart,pharmacy,ev bike,two day,east,cold,250.7,17.86,no,delivered,5.0,1307.08,1.0012248909528667,1,6.597368421052631,7.598593312005498
2930.0,shadowfax,fragile items,truck,same day,south,clear,144.3,37.76,no,delivered,5.0,934.78,0.2956349056845653,0,5.772,6.0676349056845655
2931.0,blue dart,pharmacy,van,standard,central,clear,297.1,25.04,no,delivered,4.0,1575.12,0.2607463777490686,0,9.903333333333334,10.164079711082403
2932.0,xpressbees,automobile parts,ev van,same day,east,rainy,31.6,27.09,no,delivered,5.0,339.27,0.06648099933569585,0,1.1285714285714286,1.1950524279071244
2933.0,blue dart,cosmetics,bike,same day,east,rainy,184.6,2.16,yes,delayed,2.0,1029.48,0.5639277515315024,1,4.615,5.178927751531503
2934.0,dhl,groceries,ev bike,express,west,stormy,158.4,47.05,yes,delayed,3.0,983.15,1.5371164832608004,1,4.1684210526315795,5.70553753589238
2935.0,amazon logistics,furniture,van,same day,central,cold,176.1,2.81,no,delivered,4.0,988.93,0.7324140377589385,1,5.87,6.602414037758939
2936.0,ekart,cosmetics,truck,same day,central,clear,155.9,6.56,no,delivered,5.0,899.18,0.4418012027252942,0,6.236000000000001,6.677801202725295
2937.0,xpressbees,electronics,van,same day,south,stormy,169.2,5.14,yes,delayed,3.0,961.42,1.510805812209231,1,5.64,7.150805812209231
2938.0,xpressbees,documents,bike,express,south,rainy,273.0,10.34,yes,failed,1.0,1446.02,1.1596354033918956,1,6.825,7.984635403391896
2939.0,ecom express,documents,ev van,two day,central,hot,109.9,21.63,no,delivered,3.0,614.39,-0.29559524875762966,0,3.9250000000000003,3.6294047512423706
2940.0,blue dart,fragile items,ev bike,same day,south,rainy,198.3,2.54,yes,delayed,2.0,1099.12,0.821574457655422,1,5.218421052631579,6.039995510287001
2941.0,xpressbees,fragile items,truck,express,west,rainy,67.4,16.28,yes,failed,1.0,435.84,0.7842511531738343,1,2.696,3.4802511531738345
2942.0,ecom express,fragile items,bike,two day,west,clear,107.2,38.02,no,delivered,3.0,650.06,-0.13994861376845957,0,2.68,2.5400513862315406
2943.0,xpressbees,electronics,ev bike,standard,east,clear,161.7,34.23,no,delivered,5.0,911.19,0.19214393856024703,0,4.255263157894737,4.447407096454984
2944.0,blue dart,documents,ev van,two day,west,cold,212.9,3.06,no,delivered,3.0,1073.68,0.551134782486371,1,7.603571428571429,8.1547062110578
2945.0,amazon logistics,documents,ev bike,same day,west,foggy,274.1,40.76,yes,delayed,2.0,1592.78,0.9627960558348905,1,7.213157894736843,8.175953950571733
2946.0,delhivery,electronics,scooter,same day,north,cold,211.4,19.33,yes,delayed,2.0,1214.99,0.13889258305530028,0,6.04,6.1788925830553
2947.0,shadowfax,documents,scooter,express,north,cold,207.1,41.07,yes,failed,1.0,1208.71,0.4989342634615994,0,5.917142857142857,6.416077120604457
2948.0,fedex,groceries,van,express,east,stormy,128.9,20.57,yes,failed,1.0,756.21,0.39165920872978344,0,4.296666666666667,4.68832587539645
2949.0,fedex,fragile items,bike,two day,central,stormy,71.8,46.11,no,delivered,4.0,497.33,0.48243115255140445,0,1.795,2.2774311525514044
2950.0,fedex,clothing,truck,same day,south,cold,213.3,43.4,no,delivered,5.0,1296.7,0.19341802688545862,0,8.532,8.725418026885459
2951.0,delhivery,fragile items,van,standard,east,hot,112.7,15.69,no,delivered,4.0,610.57,0.549631688297378,1,3.756666666666667,4.306298354964045
2952.0,fedex,fragile items,truck,two day,east,rainy,262.5,30.22,no,delivered,3.0,1403.16,2.123222205829352,1,10.5,12.623222205829352
2953.0,ecom express,clothing,ev van,standard,west,cold,258.7,22.22,no,delivered,4.0,1360.16,0.8791441517326817,1,9.239285714285714,10.118429866018396
2954.0,dhl,documents,truck,express,north,cold,24.5,22.89,no,delivered,4.0,241.17,0.534701868147814,1,0.98,1.514701868147814
2955.0,ekart,furniture,van,express,west,clear,12.5,22.16,yes,delayed,2.0,178.98,-0.28467495624745115,0,0.4166666666666667,0.13199171041921554
2956.0,ecom express,automobile parts,ev bike,express,west,hot,138.8,32.36,no,delivered,4.0,841.08,0.7068405383220355,1,3.6526315789473687,4.359472117269404
2957.0,delhivery,fragile items,van,express,south,clear,68.1,20.61,yes,failed,1.0,452.33,0.2796574692781153,0,2.27,2.5496574692781153
2958.0,fedex,automobile parts,ev bike,standard,north,rainy,72.6,32.58,no,delivered,3.0,460.74,0.2729281506764214,0,1.9105263157894736,2.183454466465895
2959.0,fedex,documents,ev van,same day,west,stormy,123.8,15.17,yes,delayed,2.0,764.51,1.667114615583455,1,4.421428571428572,6.088543187012027
2960.0,fedex,automobile parts,ev van,same day,north,hot,234.7,44.88,yes,delayed,3.0,1408.14,0.08721908913365262,0,8.382142857142856,8.469361946276509
2961.0,ecom express,automobile parts,truck,two day,south,rainy,50.4,45.65,no,delivered,4.0,388.95,0.11552575154169809,0,2.016,2.131525751541698
2962.0,dhl,pharmacy,van,express,east,stormy,285.7,34.48,yes,failed,2.0,1581.94,2.67442308302809,1,9.523333333333333,12.197756416361424
2963.0,ecom express,clothing,van,same day,north,clear,182.2,29.0,no,delivered,4.0,1098.0,-0.1586933124192047,0,6.073333333333333,5.9146400209141285
2964.0,delhivery,documents,truck,standard,north,foggy,229.9,32.05,no,delivered,4.0,1245.65,0.7865527071719249,1,9.196,9.982552707171925
2965.0,xpressbees,clothing,ev van,express,west,rainy,48.3,19.17,yes,delayed,2.0,349.01,0.6774249201285973,1,1.7249999999999999,2.402424920128597
2966.0,shadowfax,fragile items,ev van,same day,west,cold,45.9,21.12,no,delivered,4.0,392.86,0.053486537031907755,0,1.6392857142857142,1.692772251317622
2967.0,ekart,documents,truck,express,central,hot,95.6,25.56,yes,delayed,3.0,604.68,0.29695149050706426,0,3.824,4.120951490507064
2968.0,ekart,cosmetics,scooter,two day,east,foggy,268.5,15.48,no,delivered,5.0,1388.94,0.7494660186473245,1,7.671428571428572,8.420894590075896
2969.0,xpressbees,documents,van,express,north,foggy,251.2,13.99,yes,failed,2.0,1347.97,0.4586190098354468,0,8.373333333333333,8.83195234316878
2970.0,shadowfax,automobile parts,scooter,standard,east,cold,80.5,26.54,no,delivered,5.0,482.12,0.26501720751742663,0,2.3,2.5650172075174265
2971.0,shadowfax,cosmetics,scooter,two day,north,cold,125.5,33.02,no,delivered,3.0,726.56,-0.28681934976878987,0,3.585714285714286,3.298894935945496
2972.0,delhivery,groceries,bike,same day,north,hot,150.4,24.67,no,delivered,3.0,926.01,0.16740978617435953,0,3.7600000000000002,3.9274097861743598
2973.0,shadowfax,furniture,ev bike,standard,south,stormy,98.1,10.7,no,delivered,4.0,522.6,0.36397917256068313,0,2.581578947368421,2.945558119929104
2974.0,ecom express,electronics,ev bike,two day,north,foggy,285.1,18.88,no,delivered,3.0,1482.14,1.4964985892429272,1,7.502631578947369,8.999130168190296
2975.0,delhivery,clothing,scooter,standard,central,stormy,204.1,35.35,no,delivered,3.0,1126.55,2.022837388080988,1,5.831428571428571,7.854265959509559
2976.0,fedex,automobile parts,ev bike,two day,west,hot,129.9,39.23,no,delivered,4.0,767.19,0.2026471900130229,0,3.418421052631579,3.621068242644602
2977.0,fedex,fragile items,bike,express,east,clear,3.6,37.96,no,delivered,5.0,180.38,0.3791120032964006,0,0.09,0.46911200329640057
2978.0,ecom express,fragile items,scooter,express,north,clear,18.3,33.26,no,delivered,5.0,241.28,-0.25389479323972075,0,0.5228571428571429,0.26896234961742216
2979.0,ekart,pharmacy,scooter,standard,north,foggy,164.8,11.8,no,delivered,5.0,859.4,0.7280723850295994,1,4.708571428571429,5.436643813601028
2980.0,fedex,clothing,bike,standard,north,stormy,226.9,20.48,no,delivered,5.0,1195.94,1.7616931301156145,1,5.6725,7.434193130115615
2981.0,xpressbees,electronics,ev bike,two day,west,rainy,185.3,27.93,no,delivered,5.0,1010.29,0.9569428665053632,1,4.876315789473685,5.833258655979048
2982.0,delhivery,cosmetics,bike,express,west,clear,243.6,47.99,no,delivered,5.0,1411.97,0.3817060500320304,0,6.09,6.47170605003203
2983.0,amazon logistics,documents,van,same day,west,stormy,232.4,9.16,no,delivered,5.0,1289.48,2.543747630833942,1,7.746666666666667,10.29041429750061
2984.0,amazon logistics,electronics,van,express,north,rainy,241.2,30.18,yes,delayed,2.0,1346.54,1.5338170988475053,1,8.04,9.573817098847504
2985.0,xpressbees,electronics,truck,express,south,clear,183.1,20.3,yes,failed,1.0,1026.4,-0.4964662308684886,0,7.324,6.827533769131511
2986.0,shadowfax,pharmacy,scooter,express,east,foggy,258.9,21.01,yes,delayed,2.0,1407.53,0.599643254273305,1,7.397142857142857,7.996786111416162
2987.0,xpressbees,fragile items,van,express,east,cold,101.8,37.6,yes,delayed,3.0,671.8,0.23465398658794978,0,3.393333333333333,3.627987319921283
2988.0,amazon logistics,groceries,ev bike,same day,north,clear,47.0,33.08,no,delivered,4.0,434.24,0.028011712282995482,0,1.236842105263158,1.2648538175461534
2989.0,ecom express,automobile parts,van,express,east,foggy,240.4,26.64,yes,delayed,2.0,1331.92,0.6225388825978229,1,8.013333333333334,8.635872215931157
2990.0,dhl,groceries,ev van,two day,south,cold,90.2,3.3,no,delivered,5.0,460.9,0.9812172883878123,1,3.2214285714285715,4.202645859816384
2991.0,fedex,cosmetics,van,two day,north,clear,69.8,4.76,no,delivered,5.0,363.28,0.4549182165760719,0,2.3266666666666667,2.7815848832427386
2992.0,shadowfax,documents,ev bike,same day,central,cold,167.4,26.23,no,delivered,4.0,1015.69,0.5330565487493244,1,4.405263157894737,4.938319706644061
2993.0,blue dart,pharmacy,bike,standard,north,hot,168.9,42.19,no,delivered,5.0,971.07,0.23273605838512346,0,4.2225,4.455236058385124
2994.0,amazon logistics,documents,ev van,two day,west,clear,23.5,25.02,no,delivered,3.0,192.56,-0.06366269097034549,0,0.8392857142857143,0.7756230233153688
2995.0,xpressbees,fragile items,van,same day,north,foggy,187.7,28.29,yes,failed,1.0,1123.37,0.4652244619933299,0,6.256666666666666,6.721891128659996
2996.0,shadowfax,furniture,ev van,same day,north,clear,69.1,49.52,no,delivered,4.0,594.57,0.02324415555565862,0,2.4678571428571425,2.491101298412801
2997.0,ekart,electronics,ev bike,same day,central,foggy,40.8,12.34,no,delivered,5.0,341.02,0.20616786730598324,0,1.0736842105263158,1.279852077832299
2998.0,dhl,documents,ev bike,same day,south,cold,289.5,26.48,no,delivered,5.0,1626.94,0.2369455115660406,0,7.618421052631579,7.855366564197619
2999.0,dhl,groceries,bike,same day,north,cold,88.2,38.3,no,delivered,5.0,655.9,0.2766529251734693,0,2.205,2.4816529251734694
3000.0,shadowfax,furniture,truck,standard,east,clear,124.1,47.61,no,delivered,5.0,763.33,-0.046577714647424884,0,4.9639999999999995,4.917422285352575
3001.0,amazon logistics,documents,ev bike,two day,south,hot,43.8,41.24,no,delivered,3.0,342.72,-0.5147106884158488,0,1.1526315789473685,0.6379208905315197
3002.0,xpressbees,pharmacy,ev bike,two day,west,cold,284.1,26.67,no,delivered,3.0,1500.51,0.3399897599240447,0,7.476315789473685,7.81630554939773
3003.0,ecom express,automobile parts,van,two day,east,stormy,5.7,32.53,no,delivered,4.0,126.09,-0.06708166002649324,0,0.19,0.12291833997350676
3004.0,ecom express,cosmetics,truck,same day,east,stormy,3.8,40.56,no,delivered,5.0,240.68,0.611906297202057,1,0.152,0.763906297202057
3005.0,xpressbees,documents,scooter,express,north,stormy,122.3,17.99,yes,failed,1.0,715.47,1.215251651645842,1,3.494285714285714,4.709537365931556
3006.0,dhl,cosmetics,van,express,south,stormy,37.2,39.87,yes,delayed,3.0,355.61,-0.028644470729967342,0,1.24,1.2113555292700326
3007.0,shadowfax,automobile parts,van,two day,north,rainy,59.2,27.26,no,delivered,5.0,377.78,0.5010108868252907,1,1.9733333333333334,2.474344220158624
3008.0,dhl,documents,bike,standard,central,clear,87.0,16.25,no,delivered,5.0,483.75,-0.46419119668150977,0,2.175,1.71080880331849
3009.0,shadowfax,documents,ev van,same day,north,clear,141.3,22.25,no,delivered,5.0,873.25,0.3248073161661216,0,5.046428571428572,5.371235887594693
3010.0,amazon logistics,electronics,truck,same day,central,foggy,267.1,45.97,yes,delayed,3.0,1573.41,1.140742604454637,1,10.684000000000001,11.824742604454638
3011.0,dhl,fragile items,scooter,standard,central,hot,127.2,29.26,no,delivered,3.0,723.78,0.1536234290925349,0,3.6342857142857143,3.7879091433782492
3012.0,fedex,fragile items,ev van,standard,west,cold,237.0,46.12,no,delivered,4.0,1323.36,1.0748818514055145,1,8.464285714285714,9.539167565691228
3013.0,delhivery,groceries,ev bike,standard,central,rainy,288.2,46.86,no,delivered,5.0,1581.58,0.9790088241615669,1,7.584210526315789,8.563219350477356
3014.0,xpressbees,fragile items,ev bike,two day,central,rainy,253.4,33.08,no,delivered,3.0,1366.24,0.781180333939786,1,6.6684210526315795,7.4496013865713655
3015.0,fedex,pharmacy,ev van,express,central,clear,256.1,3.34,yes,delayed,2.0,1340.52,-0.1750797979038019,0,9.146428571428572,8.97134877352477
3016.0,fedex,automobile parts,van,standard,south,cold,239.9,46.21,no,delivered,4.0,1338.13,0.9512469886391282,1,7.996666666666667,8.947913655305795
3017.0,fedex,automobile parts,van,two day,west,clear,35.3,37.58,no,delivered,4.0,289.24,-0.45580382264305275,0,1.1766666666666665,0.7208628440236138
3018.0,blue dart,automobile parts,truck,same day,south,stormy,52.1,20.7,no,delivered,5.0,422.6,-0.22444667943317054,0,2.084,1.8595533205668295
3019.0,shadowfax,groceries,ev van,standard,north,clear,83.0,22.87,no,delivered,5.0,483.61,-0.13534765752269973,0,2.9642857142857144,2.8289380567630147
3020.0,xpressbees,pharmacy,ev bike,express,south,cold,202.8,1.48,yes,delayed,2.0,1068.44,0.592469608394329,1,5.336842105263158,5.929311713657487
3021.0,dhl,clothing,ev bike,express,central,cold,126.3,43.6,no,delivered,4.0,812.3,0.6259732617637543,1,3.3236842105263156,3.94965747229007
3022.0,blue dart,automobile parts,ev bike,express,north,hot,151.3,46.34,yes,delayed,3.0,945.52,0.06013053874280194,0,3.9815789473684213,4.041709486111223
3023.0,dhl,documents,bike,two day,east,rainy,244.0,5.71,no,delivered,3.0,1237.13,0.9745720178651993,1,6.1,7.074572017865199
3024.0,blue dart,furniture,van,two day,north,foggy,10.9,38.18,no,delivered,3.0,169.04,0.3897702202767242,0,0.36333333333333334,0.7531035536100575
3025.0,dhl,pharmacy,van,standard,east,cold,259.8,26.75,no,delivered,5.0,1379.25,0.13187749009137306,0,8.66,8.791877490091373
3026.0,shadowfax,fragile items,van,express,central,cold,169.7,7.75,yes,delayed,2.0,921.75,0.33597710077843157,0,5.656666666666666,5.992643767445098
3027.0,blue dart,cosmetics,ev van,same day,central,clear,177.9,33.65,no,delivered,4.0,1090.45,0.05712716697751752,0,6.353571428571429,6.410698595548946
3028.0,xpressbees,automobile parts,van,standard,central,cold,84.9,39.32,no,delivered,5.0,542.46,0.3611656163855108,0,2.83,3.191165616385511
3029.0,ekart,cosmetics,ev van,same day,central,foggy,50.3,27.34,no,delivered,5.0,433.52,0.06262942061416399,0,1.7964285714285713,1.8590579920427353
3030.0,ecom express,fragile items,ev van,standard,east,cold,172.0,8.61,no,delivered,4.0,885.83,0.5017608749403246,1,6.142857142857143,6.644618017797468
3031.0,xpressbees,pharmacy,van,same day,north,foggy,252.8,48.28,yes,delayed,2.0,1508.84,0.26470179397610316,0,8.426666666666668,8.69136846064277
3032.0,ekart,groceries,scooter,standard,west,clear,227.0,24.34,no,delivered,5.0,1208.02,-0.19747452370015495,0,6.485714285714286,6.288239762014131
3033.0,shadowfax,automobile parts,ev bike,same day,east,foggy,240.1,47.5,yes,failed,2.0,1443.0,0.8942631400821304,1,6.318421052631579,7.212684192713709
3034.0,delhivery,groceries,ev van,express,south,hot,101.9,18.96,yes,failed,1.0,616.38,-0.11272392456211788,0,3.6392857142857147,3.526561789723597
3035.0,delhivery,pharmacy,van,two day,west,hot,189.0,27.7,no,delivered,3.0,1028.1,0.33269526647687986,0,6.3,6.63269526647688
3036.0,ecom express,documents,scooter,standard,north,stormy,170.0,26.72,no,delivered,5.0,930.16,1.5912046073836663,1,4.857142857142857,6.448347464526523
3037.0,amazon logistics,furniture,truck,two day,north,cold,27.6,7.9,no,delivered,4.0,161.7,-0.014444760257329214,0,1.104,1.0895552397426709
3038.0,blue dart,groceries,ev van,express,east,hot,162.2,46.56,no,delivered,4.0,1000.68,0.3407819884418286,0,5.792857142857143,6.133639131298971
3039.0,ekart,documents,truck,express,north,stormy,3.6,32.42,yes,delayed,2.0,154.76,-0.24561976958538367,0,0.14400000000000002,-0.10161976958538366
3040.0,blue dart,fragile items,van,same day,west,cold,220.9,41.76,no,delivered,5.0,1329.78,0.5270832827578538,1,7.363333333333333,7.890416616091187
3041.0,dhl,cosmetics,van,same day,west,rainy,266.8,2.09,yes,failed,2.0,1440.27,1.7838648508767658,1,8.893333333333334,10.6771981842101
3042.0,ekart,cosmetics,ev bike,two day,west,clear,266.4,3.33,no,delivered,5.0,1341.99,0.047091888290530015,0,7.010526315789473,7.057618204080003
3043.0,ekart,electronics,van,two day,north,cold,97.8,20.17,no,delivered,4.0,549.51,0.0848406191308193,0,3.26,3.344840619130819
3044.0,fedex,documents,ev bike,standard,west,hot,183.6,48.3,no,delivered,5.0,1062.9,0.3088438686556598,0,4.8315789473684205,5.14042281602408
3045.0,blue dart,clothing,ev van,express,central,hot,224.1,43.35,no,delivered,4.0,1300.55,0.6145615086195573,1,8.003571428571428,8.618132937190985
3046.0,amazon logistics,cosmetics,ev bike,two day,central,foggy,192.5,40.74,no,delivered,5.0,1084.72,-0.007087646731138264,0,5.065789473684211,5.058701826953072
3047.0,xpressbees,automobile parts,ev van,two day,north,stormy,5.1,38.25,no,delivered,4.0,140.25,0.4023650766296264,0,0.18214285714285713,0.5845079337724836
3048.0,xpressbees,groceries,ev bike,two day,south,stormy,157.9,31.67,no,delivered,5.0,884.51,1.1457025257640998,1,4.155263157894737,5.300965683658837
3049.0,blue dart,documents,ev van,two day,north,stormy,155.0,34.56,no,delivered,5.0,878.68,1.7883612656863548,1,5.535714285714286,7.32407555140064
3050.0,xpressbees,pharmacy,bike,same day,south,rainy,243.0,19.64,yes,delayed,2.0,1373.92,1.452674077093568,1,6.075,7.527674077093568
3051.0,amazon logistics,automobile parts,van,two day,central,foggy,241.4,44.16,no,delivered,4.0,1339.48,0.5540978908308603,1,8.046666666666667,8.600764557497527
3052.0,blue dart,groceries,scooter,same day,north,rainy,198.0,17.22,yes,delayed,2.0,1141.66,0.8054534135574496,1,5.6571428571428575,6.462596270700307
3053.0,xpressbees,documents,ev van,two day,east,foggy,47.4,19.37,no,delivered,5.0,295.11,0.11657824838014585,0,1.6928571428571428,1.8094353912372887
3054.0,dhl,furniture,scooter,express,central,stormy,168.3,8.51,yes,delayed,3.0,917.03,1.2074453722341003,1,4.808571428571429,6.016016800805529
3055.0,amazon logistics,automobile parts,ev van,two day,central,rainy,265.9,2.26,no,delivered,5.0,1336.28,2.2298381156081852,1,9.49642857142857,11.726266687036755
3056.0,fedex,cosmetics,ev bike,standard,east,foggy,49.7,11.14,no,delivered,4.0,281.92,-0.10008425972698509,0,1.3078947368421054,1.2078104771151204
3057.0,amazon logistics,furniture,bike,two day,east,foggy,257.4,5.49,no,delivered,5.0,1303.47,0.6055359661539406,1,6.435,7.04053596615394
3058.0,blue dart,cosmetics,ev bike,two day,east,rainy,25.8,26.58,no,delivered,4.0,208.74,0.1835272357966825,0,0.6789473684210526,0.8624746042177351
3059.0,dhl,electronics,van,two day,west,hot,289.0,15.56,no,delivered,4.0,1491.68,0.12102180884384062,0,9.633333333333333,9.754355142177173
3060.0,ekart,cosmetics,scooter,two day,central,clear,289.5,20.09,no,delivered,5.0,1507.77,-0.11870421352687899,0,8.271428571428572,8.152724357901693
3061.0,ekart,electronics,ev van,express,east,stormy,295.2,23.35,yes,delayed,2.0,1596.05,3.2580931212321964,1,10.542857142857143,13.80095026408934
3062.0,ekart,groceries,ev bike,express,east,clear,102.9,15.88,no,delivered,3.0,612.14,-0.09985812131475358,0,2.7078947368421056,2.608036615527352
3063.0,dhl,groceries,ev bike,standard,central,foggy,256.2,8.98,no,delivered,4.0,1307.94,0.7810365739089633,1,6.742105263157894,7.5231418370668575
3064.0,blue dart,cosmetics,scooter,standard,south,stormy,103.7,5.59,no,delivered,5.0,535.27,0.730057509122632,1,2.962857142857143,3.692914651979775
3065.0,xpressbees,documents,truck,two day,north,foggy,31.2,44.36,no,delivered,3.0,289.08,-0.30458109275422995,0,1.248,0.94341890724577
3066.0,fedex,documents,van,standard,south,foggy,129.9,17.3,no,delivered,5.0,701.4,0.6160779634017723,1,4.33,4.946077963401772
3067.0,amazon logistics,fragile items,truck,standard,west,stormy,240.8,20.04,no,delivered,5.0,1264.12,3.4160799214941715,1,9.632,13.048079921494171
3068.0,xpressbees,furniture,van,express,east,clear,8.3,42.06,yes,delayed,2.0,217.68,0.005520489235031456,0,0.27666666666666667,0.28218715590169813
3069.0,blue dart,cosmetics,truck,express,central,cold,132.9,18.22,yes,delayed,3.0,769.16,0.492859235174266,0,5.316,5.808859235174266
3070.0,delhivery,pharmacy,ev bike,two day,west,foggy,181.3,38.07,no,delivered,5.0,1020.71,0.780343142324532,1,4.771052631578947,5.551395773903479
3071.0,dhl,pharmacy,scooter,standard,east,clear,244.9,10.92,no,delivered,5.0,1257.26,-0.3807991489640097,0,6.997142857142857,6.616343708178848
3072.0,fedex,cosmetics,bike,standard,central,foggy,75.6,3.8,no,delivered,4.0,389.4,0.7375543974388818,1,1.89,2.6275543974388818
3073.0,ekart,cosmetics,bike,express,west,foggy,33.8,39.14,yes,delayed,2.0,336.42,0.16209863892684062,0,0.845,1.0070986389268406
3074.0,amazon logistics,automobile parts,ev van,same day,north,rainy,61.6,28.76,no,delivered,4.0,494.28,0.8855570697267323,1,2.2,3.0855570697267325
3075.0,shadowfax,fragile items,ev van,express,west,stormy,184.1,7.54,yes,delayed,3.0,993.12,1.752590101342805,1,6.575,8.327590101342805
3076.0,xpressbees,documents,ev bike,two day,west,clear,185.8,23.86,no,delivered,4.0,1000.58,0.5454185767673474,1,4.889473684210526,5.434892260977874
3077.0,delhivery,clothing,bike,standard,central,foggy,108.6,39.35,no,delivered,4.0,661.05,0.5583466482104349,1,2.715,3.2733466482104348
3078.0,amazon logistics,fragile items,truck,express,north,clear,155.7,49.52,yes,delayed,3.0,977.63,0.1659120257557074,0,6.228,6.393912025755707
3079.0,blue dart,groceries,van,same day,north,rainy,112.5,18.6,yes,delayed,3.0,718.3,0.7452073363059446,1,3.75,4.495207336305945
3080.0,fedex,documents,scooter,same day,central,stormy,28.1,20.88,yes,failed,1.0,303.14,0.16629855743480804,0,0.8028571428571429,0.969155700291951
3081.0,dhl,electronics,van,same day,central,rainy,27.9,39.61,no,delivered,4.0,358.33,0.5275594975421618,1,0.9299999999999999,1.4575594975421617
3082.0,amazon logistics,furniture,ev bike,express,south,hot,153.0,2.73,yes,delayed,2.0,823.19,0.24342375042809916,0,4.026315789473684,4.269739539901783
3083.0,ekart,furniture,ev van,standard,central,stormy,279.0,29.12,no,delivered,4.0,1482.36,2.399164803209569,1,9.964285714285714,12.363450517495282
3084.0,ekart,fragile items,ev van,standard,north,rainy,131.8,26.01,no,delivered,4.0,737.03,0.5121297757736141,1,4.707142857142857,5.219272632916471
3085.0,dhl,cosmetics,scooter,standard,west,rainy,157.0,8.84,no,delivered,5.0,811.52,0.7516748457707472,1,4.485714285714286,5.237389131485033
3086.0,dhl,cosmetics,truck,same day,south,rainy,242.8,23.79,yes,delayed,2.0,1385.37,1.8411596949496651,1,9.712,11.553159694949665
3087.0,blue dart,furniture,truck,two day,west,stormy,164.0,49.45,no,delivered,3.0,968.35,1.9510234533300315,1,6.56,8.511023453330031
3088.0,blue dart,fragile items,scooter,standard,central,cold,17.3,39.96,no,delivered,4.0,206.38,0.4052340940809561,0,0.49428571428571433,0.8995198083666704
3089.0,ekart,automobile parts,van,standard,east,rainy,113.5,24.97,no,delivered,3.0,642.41,0.09566944078841289,0,3.783333333333333,3.879002774121746
3090.0,fedex,fragile items,van,same day,south,cold,7.7,38.2,no,delivered,5.0,253.1,0.06360971428488138,0,0.25666666666666665,0.32027638095154803
3091.0,dhl,groceries,bike,same day,central,stormy,276.0,17.47,yes,failed,1.0,1532.41,1.5246062323838547,1,6.9,8.424606232383855
3092.0,dhl,documents,van,express,south,stormy,294.0,6.8,yes,delayed,2.0,1540.4,3.1679136886452515,1,9.8,12.967913688645252
3093.0,xpressbees,electronics,van,standard,east,rainy,67.8,17.64,no,delivered,4.0,391.92,0.37846238566739876,0,2.26,2.6384623856673985
3094.0,ekart,automobile parts,scooter,two day,north,foggy,163.9,8.51,no,delivered,5.0,845.03,0.6878258487500926,1,4.682857142857143,5.370682991607236
3095.0,ecom express,cosmetics,truck,same day,central,hot,23.8,24.15,no,delivered,3.0,291.45,-0.21156488817692976,0,0.9520000000000001,0.7404351118230703
3096.0,xpressbees,automobile parts,ev bike,same day,central,cold,67.1,48.83,no,delivered,5.0,581.99,0.5251026373920622,1,1.7657894736842104,2.2908921110762726
3097.0,blue dart,fragile items,bike,standard,south,stormy,27.2,39.47,no,delivered,3.0,254.41,0.5165173992176553,1,0.6799999999999999,1.1965173992176552
3098.0,ekart,groceries,van,two day,east,clear,3.6,34.86,no,delivered,5.0,115.58,0.17506329090356632,0,0.12000000000000001,0.2950632909035663
3099.0,blue dart,clothing,bike,standard,east,stormy,196.3,18.72,no,delivered,5.0,1037.66,1.4333948259409688,1,4.907500000000001,6.340894825940969
3100.0,ekart,electronics,ev bike,same day,central,rainy,131.4,7.98,no,delivered,4.0,780.94,0.7963782382201186,1,3.4578947368421056,4.254272975062224
3101.0,dhl,fragile items,ev van,same day,west,hot,208.9,34.07,no,delivered,4.0,1246.71,0.16096794388950997,0,7.460714285714286,7.621682229603796
3102.0,blue dart,documents,van,same day,north,stormy,290.9,6.47,yes,delayed,3.0,1573.91,3.1656666977062144,1,9.696666666666665,12.86233336437288
3103.0,delhivery,groceries,ev van,same day,west,clear,268.8,26.69,no,delivered,4.0,1524.07,0.494844268297177,0,9.6,10.094844268297177
3104.0,dhl,fragile items,truck,express,east,rainy,11.8,42.29,yes,delayed,3.0,235.87,0.4061431679937559,0,0.47200000000000003,0.8781431679937559
3105.0,xpressbees,furniture,ev van,express,north,cold,123.3,44.24,no,delivered,4.0,799.22,0.13340497334349166,0,4.4035714285714285,4.53697640191492
3106.0,ekart,automobile parts,ev van,express,east,cold,280.7,23.42,yes,delayed,2.0,1523.76,0.9104251951819329,1,10.025,10.935425195181933
3107.0,amazon logistics,furniture,truck,two day,north,foggy,288.7,1.65,no,delivered,3.0,1448.45,0.9978175368724074,1,11.548,12.545817536872407
3108.0,dhl,fragile items,van,same day,south,stormy,217.4,46.67,yes,delayed,3.0,1327.01,2.345717093352703,1,7.246666666666667,9.59238376001937
3109.0,ecom express,clothing,ev bike,express,west,foggy,76.7,27.17,no,delivered,4.0,515.01,0.3773915501745515,0,2.018421052631579,2.3958126028061306
3110.0,ekart,groceries,scooter,same day,east,cold,129.8,33.49,no,delivered,4.0,849.47,-0.2642591875739351,0,3.708571428571429,3.444312240997494
